(135, "[u'39.757979', u'-104.9973121']")
(134, "[u'39.6572324', u'-105.0326524']")
(134, "[u'39.7464602', u'-104.9668141']")
(133, "[u'39.7401529', u'-104.892862']")
(132, "[u'39.7470783', u'-104.9968248']")
(131, "[u'39.7814639', u'-104.948729']")
(131, "[u'39.7647621', u'-104.9594289']")
(130, "[u'39.7398017', u'-104.8902479']")
(130, "[u'39.6905098', u'-105.0520246']")
(129, "[u'39.7374597', u'-104.9156179']")
(129, "[u'39.7556271', u'-104.9879427']")
(128, "[u'39.7566019', u'-104.9018464']")
(128, "[u'39.699422999999996', u'-104.9116664']")
(126, "[u'39.6894843', u'-105.0250608']")
(126, "[u'39.7401082', u'-105.0000681']")
(125, "[u'39.7388491', u'-104.890249']")
(125, "[u'39.74849', u'-104.9976149']")
(125, "[u'39.7394293', u'-104.9631267']")
(125, "[u'39.7061708', u'-104.86925']")
(124, "[u'39.6468588', u'-104.9218017']")
(124, "[u'39.7328302', u'-104.9662564']")
(124, "[u'39.7300454', u'-104.9844922']")
(123, "[u'39.6786348', u'-105.0250596']")
(123, "[u'39.6544725', u'-104.8742605']")
(122, "[u'39.6700537', u'-104.9749007']")
(122, "[u'39.7458598', u'-104.9930853']")
(122, "[u'39.7544853', u'-104.9886233']")
(121, "[u'39.7451625', u'-104.9924537']")
(120, "[u'39.7529549', u'-104.9889616']")
(120, "[u'39.7434584', u'-104.9900728']")
(120, "[u'39.7451944', u'-104.9922117']")
(120, "[u'39.7550566', u'-105.0021311']")
(119, "[u'39.7515355', u'-104.9914758']")
(118, "[u'39.7554445', u'-105.0168212']")
(118, "[u'39.754888', u'-104.9941368']")
(117, "[u'39.7848983', u'-104.8918731']")
(117, "[u'39.652057', u'-105.0602927']")
(117, "[u'39.7408602', u'-105.0019652']")
(115, "[u'39.737466999999995', u'-105.0279326']")
(114, "[u'39.738475', u'-105.0287401']")
(114, "[u'39.6504241', u'-105.0553167']")
(114, "[u'39.7334861', u'-105.0237744']")
(114, "[u'39.7582972', u'-104.9883322']")
(113, "[u'39.6521066', u'-104.9148756']")
(113, "[u'39.7396797', u'-104.9668728']")
(113, "[u'39.7436486', u'-104.9934177']")
(113, "[u'39.7710857', u'-104.8470359']")
(113, "[u'39.6543731', u'-105.0644407']")
(112, "[u'39.7859229', u'-104.8112325']")
(112, "[u'39.7536523', u'-104.9934202']")
(112, "[u'39.7323241', u'-104.9870284']")
(112, "[u'39.6595532', u'-104.892916']")
(112, "[u'39.6731707', u'-104.8736462']")
(111, "[u'39.7525034', u'-104.9911949']")
(111, "[u'39.7408492', u'-104.9810097']")
(111, "[u'39.7537804', u'-104.9217345']")
(111, "[u'39.7635085', u'-104.9729558']")
(110, "[u'39.7854295', u'-104.9911374']")
(110, "[u'39.6530788', u'-104.9182593']")
(110, "[u'39.7401575', u'-104.8964215']")
(110, "[u'39.6760184', u'-105.0257239']")
(109, "[u'39.7891532', u'-104.8008241']")
(109, "[u'39.851926', u'-104.6740448']")
(108, "[u'39.7823878', u'-104.8470124']")
(108, "[u'39.6542994', u'-105.06605']")
(108, "[u'39.7537219', u'-104.995575']")
(107, "[u'39.7332425', u'-105.0246294']")
(107, "[u'39.7351696', u'-105.0225896']")
(107, "[u'39.7536456', u'-104.9918802']")
(106, "[u'39.7566297', u'-104.9893261']")
(106, "[u'39.8587042', u'-104.6736941']")
(106, "[u'39.6777687', u'-105.0213457']")
(106, "[u'39.7401541', u'-104.88937']")
(106, "[u'39.7586465', u'-104.9986945']")
(105, "[u'39.7400261', u'-104.9811047']")
(105, "[u'39.7675998', u'-104.9046234']")
(105, "[u'39.7010404', u'-104.9117346']")
(105, "[u'39.7553788', u'-105.0095553']")
(104, "[u'39.7740066', u'-104.8470371']")
(104, "[u'39.740128999999996', u'-104.9406654']")
(104, "[u'39.7465306', u'-104.9939481']")
(104, "[u'39.7074059', u'-104.9277006']")
(104, "[u'39.7004107', u'-105.0250828']")
(103, "[u'39.7446724', u'-104.9927489']")
(103, "[u'39.7375644', u'-104.9173523']")
(103, "[u'39.78942', u'-104.7976935']")
(103, "[u'39.7396624', u'-105.0011131']")
(103, "[u'39.6851686', u'-105.0243687']")
(103, "[u'39.7547705', u'-105.0026346']")
(102, "[u'39.7609489', u'-105.0043337']")
(102, "[u'39.6537332', u'-104.8924159']")
(102, "[u'39.7530543', u'-104.9999509']")
(102, "[u'39.7403627', u'-104.9796265']")
(102, "[u'39.7401437', u'-104.9803997']")
(101, "[u'39.7414014', u'-104.9988427']")
(101, "[u'39.7748033', u'-104.8035359']")
(100, "[u'39.7850496', u'-104.7701569']")
(100, "[u'39.7700121', u'-104.8479993']")
(99, "[u'39.7465371', u'-104.9941864']")
(99, "[u'39.6940002', u'-104.9022556']")
(99, "[u'39.7397455', u'-104.9656455']")
(99, "[u'39.6579521', u'-105.0279451']")
(99, "[u'39.6625385', u'-105.0676295']")
(99, "[u'39.6803824', u'-105.0261279']")
(99, "[u'39.7539523', u'-105.006535']")
(97, "[u'39.7398888', u'-104.9694173']")
(97, "[u'39.8367708', u'-104.7009023']")
(97, "[u'39.7449197', u'-104.9921674']")
(96, "[u'39.6857829', u'-105.0062361']")
(96, "[u'39.718945', u'-104.8965045']")
(96, "[u'39.7398762', u'-104.8908553']")
(96, "[u'39.7401569', u'-104.8846512']")
(96, "[u'39.6519429', u'-105.0657876']")
(96, "[u'39.657775', u'-104.8499436']")
(95, "[u'39.7550628', u'-104.9920122']")
(95, "[u'39.7459064', u'-104.9761429']")
